Bin,Content,X,Y,Depth,Mode,Type
116576,10,26,30,3086,GRID,330mm
116577,20,18,17,1426,GRID,330mm
116578,10,36,33,3418,GRID,330mm
116579,10,7,42,3756,GRID,330mm
116580,10,40,25,4092,GRID,330mm
116581,10,36,10,3418,GRID,330mm
116582,10,37,9,3750,GRID,330mm
116583,10,25,28,3420,GRID,330mm
116584,10,35,30,3754,GRID,330mm
116585,10,41,18,1754,GRID,330mm
116586,10,41,33,3756,GRID,330mm
116587,10,37,18,3756,GRID,330mm
116588,10,38,12,3750,GRID,330mm
116589,10,29,8,3420,GRID,330mm
116590,10,29,43,2086,GRID,330mm
116591,10,30,11,3422,GRID,330mm
116592,10,39,8,3752,GRID,330mm
116593,20,10,37,760,GRID,330mm
116594,20,14,21,430,GRID,330mm
116595,20,9,24,762,GRID,330mm
116596,20,10,24,762,GRID,330mm
116597,20,10,42,760,GRID,330mm
116598,20,17,17,1426,GRID,330mm
116599,20,21,28,428,GRID,330mm
116600,20,19,37,428,GRID,330mm
116601,20,13,25,764,GRID,330mm
116602,20,6,30,428,GRID,330mm
116603,20,28,16,430,GRID,330mm
116604,20,9,31,1092,GRID,330mm
116605,20,11,30,1094,GRID,330mm
116606,20,10,29,428,GRID,330mm
116607,20,8,14,762,GRID,330mm
116608,20,14,28,1426,GRID,330mm
116609,20,8,15,430,GRID,330mm
116610,20,16,17,764,GRID,330mm
116611,20,7,28,1094,GRID,330mm
116612,20,11,22,432,GRID,330mm
116613,20,12,23,1758,GRID,330mm
116614,20,31,42,430,GRID,330mm
116615,20,17,19,762,GRID,330mm
116616,20,7,41,758,GRID,330mm
116617,20,11,12,432,GRID,330mm
116618,20,40,39,758,GRID,330mm
116619,20,7,21,1092,GRID,330mm
116620,20,19,42,428,GRID,330mm
116621,20,13,9,764,GRID,330mm
116622,20,9,23,1092,GRID,330mm
116623,20,9,30,1422,GRID,330mm
116624,20,12,29,1092,GRID,330mm
116625,20,10,31,1756,GRID,330mm
116626,10,40,36,4090,GRID,330mm
116627,10,34,15,3756,GRID,330mm
116628,10,33,32,3754,GRID,330mm
116629,10,39,23,2424,GRID,330mm
116630,10,32,39,4090,GRID,330mm
116631,10,23,34,3418,GRID,330mm
116632,10,38,43,3418,GRID,330mm
116633,10,33,43,4088,GRID,330mm
116634,10,25,43,3752,GRID,330mm
116635,10,35,25,3756,GRID,330mm
116636,10,25,27,3420,GRID,330mm
116637,10,33,15,4092,GRID,330mm
116638,10,36,14,3424,GRID,330mm
116639,10,36,23,3090,GRID,330mm
116640,10,9,43,3424,GRID,330mm
116641,10,12,42,3418,GRID,330mm
116642,10,34,34,3756,GRID,330mm
116643,10,33,36,3756,GRID,330mm
116644,10,39,14,3422,GRID,330mm
116645,10,34,36,3420,GRID,330mm
116646,10,25,37,2420,GRID,330mm
116647,10,38,19,3422,GRID,330mm
116648,10,39,37,3754,GRID,330mm
116649,10,29,38,3420,GRID,330mm
116650,10,32,18,3420,GRID,330mm
116651,10,38,41,3756,GRID,330mm
116652,10,28,35,3084,GRID,330mm
116653,10,31,39,3420,GRID,330mm
116654,10,37,34,2752,GRID,330mm
116655,10,33,21,3420,GRID,330mm
116656,10,25,35,3086,GRID,330mm
116657,10,21,20,3088,GRID,330mm
116658,10,33,30,3754,GRID,330mm
116659,10,27,22,3754,GRID,330mm
116660,10,34,28,3754,GRID,330mm
116661,10,33,14,3756,GRID,330mm
116662,10,36,12,2748,GRID,330mm
116663,10,33,10,3420,GRID,330mm
116664,10,33,37,3754,GRID,330mm
116665,10,36,30,3086,GRID,330mm
116666,10,31,11,3086,GRID,330mm
116667,10,28,29,3756,GRID,330mm
116668,10,36,29,4090,GRID,330mm
116669,10,41,38,4088,GRID,330mm
116670,10,21,42,3420,GRID,330mm
116671,10,28,13,3754,GRID,330mm
116672,10,34,42,3420,GRID,330mm
116673,10,22,13,2756,GRID,330mm
116674,10,33,20,3756,GRID,330mm
116675,10,31,8,3420,GRID,330mm
116676,10,35,40,3418,GRID,330mm
116677,10,33,17,3420,GRID,330mm
116678,10,33,29,4090,GRID,330mm
116679,10,32,10,3418,GRID,330mm
116680,10,32,21,3754,GRID,330mm
116681,10,33,8,3756,GRID,330mm
116682,10,40,20,2090,GRID,330mm
116683,10,31,13,3086,GRID,330mm
116684,10,33,30,3418,GRID,330mm
116685,10,33,22,3756,GRID,330mm
116686,10,33,19,3756,GRID,330mm
116687,10,33,16,3760,GRID,330mm
116688,10,27,16,3422,GRID,330mm
116689,10,25,32,3420,GRID,330mm
116690,10,31,10,3088,GRID,330mm
116691,10,27,36,3086,GRID,330mm
116692,10,36,28,3420,GRID,330mm
116693,20,13,28,1426,GRID,330mm
116694,20,15,35,428,GRID,330mm
116695,20,17,18,1092,GRID,330mm
116696,20,10,10,1092,GRID,330mm
116697,20,38,16,762,GRID,330mm
116698,20,11,12,3088,GRID,330mm
116699,20,10,13,1426,GRID,330mm
116700,20,17,17,2090,GRID,330mm
116701,20,6,22,428,GRID,330mm
116702,20,8,29,1760,GRID,330mm
116703,20,23,34,428,GRID,330mm
116704,20,9,25,1756,GRID,330mm
116705,20,10,15,1098,GRID,330mm
116706,20,22,10,428,GRID,330mm
116707,20,9,28,764,GRID,330mm
116708,20,13,16,762,GRID,330mm
116709,20,28,35,428,GRID,330mm
116710,20,11,32,1092,GRID,330mm
116711,20,18,26,1756,GRID,330mm
116712,20,31,33,428,GRID,330mm
116713,20,30,27,428,GRID,330mm
116714,20,7,27,1426,GRID,330mm
116715,20,6,31,1090,GRID,330mm
116716,20,10,11,762,GRID,330mm
116717,20,29,8,428,GRID,330mm
116718,20,17,26,1424,GRID,330mm
116719,20,11,13,430,GRID,330mm
116720,20,8,22,430,GRID,330mm
116721,20,8,39,430,GRID,330mm
116722,20,14,16,1096,GRID,330mm
116723,20,39,25,430,GRID,330mm
116724,20,6,30,1754,GRID,330mm
116725,20,14,14,1758,GRID,330mm
116726,20,18,12,760,GRID,330mm
116727,20,14,15,1426,GRID,330mm
116728,20,6,12,1424,GRID,330mm
116729,20,33,28,760,GRID,330mm
116730,20,18,27,1092,GRID,330mm
116731,20,11,15,1096,GRID,330mm
116732,20,23,42,428,GRID,330mm
116733,20,13,14,1426,GRID,330mm
116734,20,8,36,426,GRID,330mm
116735,20,7,17,762,GRID,330mm
116736,20,8,12,760,GRID,330mm
116737,20,12,43,428,GRID,330mm
116738,20,30,23,430,GRID,330mm
116739,20,11,22,762,GRID,330mm
116740,20,8,10,1758,GRID,330mm
116741,20,11,25,1424,GRID,330mm
116742,10,7,13,5104,GRID,330mm
116743,10,6,11,5104,GRID,330mm
116744,10,6,12,5098,GRID,330mm
116745,10,7,9,4764,GRID,330mm
116746,20,7,28,764,GRID,330mm
116747,20,6,15,1094,GRID,330mm
116748,20,14,17,764,GRID,330mm
116749,20,18,25,2090,GRID,330mm
116750,10,7,25,3422,GRID,330mm
116751,20,11,30,760,GRID,330mm
116752,10,9,26,3756,GRID,330mm
116753,20,18,11,1094,GRID,330mm
116754,20,16,33,428,GRID,330mm
116755,20,7,26,760,GRID,330mm
116756,20,18,25,1094,GRID,330mm
116757,20,17,24,1092,GRID,330mm
116758,20,28,30,428,GRID,330mm
116759,20,18,14,1424,GRID,330mm
116760,20,10,35,760,GRID,330mm
116761,10,36,14,2088,GRID,330mm
116762,10,13,37,2750,GRID,330mm
116763,10,21,11,2088,GRID,330mm
116764,10,38,10,2082,GRID,330mm
116765,10,19,14,2754,GRID,330mm
116766,10,19,40,3418,GRID,330mm
116767,10,19,10,2418,GRID,330mm
116768,10,21,23,3088,GRID,330mm
116769,10,19,23,1754,GRID,330mm
116770,10,19,27,3086,GRID,330mm
116771,10,19,39,3420,GRID,330mm
116772,10,19,18,1754,GRID,330mm
116773,10,28,22,2422,GRID,330mm
116774,10,14,41,2748,GRID,330mm
116775,10,28,36,2086,GRID,330mm
116776,10,16,37,3088,GRID,330mm
116777,10,11,38,3754,GRID,330mm
116778,10,13,40,3420,GRID,330mm
116779,10,7,39,3088,GRID,330mm
116780,10,20,30,3420,GRID,330mm
116781,10,9,38,2752,GRID,330mm
116782,10,19,30,3088,GRID,330mm
116783,10,22,20,3088,GRID,330mm
116784,10,20,20,2754,GRID,330mm
116785,10,31,23,2088,GRID,330mm
116786,10,27,11,2422,GRID,330mm
116787,10,22,38,3088,GRID,330mm
116788,10,14,40,3084,GRID,330mm
116789,10,20,22,2752,GRID,330mm
116790,10,26,37,2086,GRID,330mm
116791,10,28,35,2752,GRID,330mm
116792,10,30,22,2090,GRID,330mm
116793,10,20,33,2752,GRID,330mm
116794,10,22,22,3088,GRID,330mm
116795,20,7,26,1090,GRID,330mm
116796,20,6,29,1092,GRID,330mm
116797,20,20,18,762,GRID,330mm
116798,20,39,15,430,GRID,330mm
116799,20,18,15,432,GRID,330mm
116800,20,18,9,760,GRID,330mm
116801,20,13,29,762,GRID,330mm
116802,20,8,32,1424,GRID,330mm
116803,20,13,19,1094,GRID,330mm
116804,20,28,38,758,GRID,330mm
116805,20,16,14,430,GRID,330mm
116806,20,11,9,430,GRID,330mm
116807,20,24,31,428,GRID,330mm
116808,20,17,26,760,GRID,330mm
116809,20,7,33,760,GRID,330mm
116810,20,17,33,432,GRID,330mm
116811,20,20,13,760,GRID,330mm
116812,20,12,14,762,GRID,330mm
116813,20,18,24,1094,GRID,330mm
116814,20,20,26,428,GRID,330mm
116815,20,13,32,1092,GRID,330mm
116816,20,7,31,1090,GRID,330mm
116817,20,6,30,2418,GRID,330mm
116818,20,11,23,762,GRID,330mm
116819,20,6,31,758,GRID,330mm
116820,20,18,25,3088,GRID,330mm
116821,20,10,29,760,GRID,330mm
116822,20,8,40,428,GRID,330mm
116823,20,21,37,428,GRID,330mm
116824,20,29,24,762,GRID,330mm
116825,20,16,22,1094,GRID,330mm
116826,10,11,42,3420,GRID,330mm
116827,10,36,22,3758,GRID,330mm
116828,10,40,37,3752,GRID,330mm
116829,10,17,23,3756,GRID,330mm
116830,10,36,28,3754,GRID,330mm
116831,10,19,38,3420,GRID,330mm
116832,10,25,18,3088,GRID,330mm
116833,10,29,24,2088,GRID,330mm
116834,10,25,14,3088,GRID,330mm
116835,10,40,40,4092,GRID,330mm
116836,10,40,26,4088,GRID,330mm
116837,10,25,17,3422,GRID,330mm
116838,10,36,25,4090,GRID,330mm
116839,10,38,34,4090,GRID,330mm
116840,10,37,23,3760,GRID,330mm
116841,10,10,35,3756,GRID,330mm
116842,10,35,31,3754,GRID,330mm
116843,10,38,18,3422,GRID,330mm
116844,10,36,36,3756,GRID,330mm
116845,10,36,11,3416,GRID,330mm
116846,10,27,34,3086,GRID,330mm
116847,10,34,39,3418,GRID,330mm
116848,10,33,40,3752,GRID,330mm
116849,10,37,28,4092,GRID,330mm
116850,10,11,9,2754,GRID,330mm
116851,10,12,37,3084,GRID,330mm
116852,10,41,28,3422,GRID,330mm
116853,10,36,9,3752,GRID,330mm
116854,10,26,14,3086,GRID,330mm
116855,10,28,15,3760,GRID,330mm
116856,10,36,12,3418,GRID,330mm
116857,10,35,32,3756,GRID,330mm
116858,10,36,19,3758,GRID,330mm
116859,10,30,43,3416,GRID,330mm
116860,20,10,24,2422,GRID,330mm
116861,20,14,22,764,GRID,330mm
116862,20,11,28,1426,GRID,330mm
116863,20,6,24,430,GRID,330mm
116864,20,18,18,762,GRID,330mm
116865,20,18,8,1094,GRID,330mm
116866,20,19,34,428,GRID,330mm
116867,20,17,25,1094,GRID,330mm
116868,20,32,9,760,GRID,330mm
116869,10,40,41,3084,GRID,330mm
116870,20,12,19,762,GRID,330mm
116871,20,13,25,1094,GRID,330mm
116872,20,14,28,1094,GRID,330mm
116873,20,13,10,1426,GRID,330mm
116874,20,16,18,432,GRID,330mm
116875,20,37,26,762,GRID,330mm
116876,10,17,23,4426,GRID,330mm
116877,20,11,20,1426,GRID,330mm
116878,20,18,16,1428,GRID,330mm
116879,20,18,25,2756,GRID,330mm
116880,20,26,9,428,GRID,330mm
116881,20,11,27,762,GRID,330mm
116882,20,14,19,1094,GRID,330mm
116883,20,8,22,762,GRID,330mm
116884,20,11,12,3422,GRID,330mm
116885,20,9,30,758,GRID,330mm
116886,20,7,18,1094,GRID,330mm
116887,20,36,39,762,GRID,330mm
116888,20,10,9,760,GRID,330mm
116889,20,18,23,1094,GRID,330mm
116890,20,17,9,1094,GRID,330mm
116891,20,11,11,762,GRID,330mm
116892,20,6,17,760,GRID,330mm
116893,10,13,9,4090,GRID,330mm
116894,10,14,10,4092,GRID,330mm
116895,10,10,11,4090,GRID,330mm
116896,10,17,11,4764,GRID,330mm
116897,10,6,9,3758,GRID,330mm
116898,10,8,18,2758,GRID,330mm
116899,10,7,9,3758,GRID,330mm
116900,20,13,29,1092,GRID,330mm
116901,10,18,17,4768,GRID,330mm
116902,20,18,20,1096,GRID,330mm
116903,10,15,19,4432,GRID,330mm
116904,10,16,16,4094,GRID,330mm
116905,10,13,13,4092,GRID,330mm
116906,10,6,8,3422,GRID,330mm
116907,10,13,10,4090,GRID,330mm
116908,20,27,38,428,GRID,330mm
116909,10,15,15,4094,GRID,330mm
116910,10,14,10,762,GRID,330mm
116911,10,17,16,4766,GRID,330mm
116912,20,17,16,1426,GRID,330mm
116913,20,19,35,428,GRID,330mm
116914,10,9,11,4092,GRID,330mm
116915,10,14,14,4094,GRID,330mm
116916,10,9,28,3756,GRID,330mm
116917,20,7,22,1424,GRID,330mm
116918,10,18,11,3090,GRID,330mm
116919,10,14,20,4428,GRID,330mm
116920,10,16,19,4090,GRID,330mm
116921,20,34,40,760,GRID,330mm
116922,20,9,26,762,GRID,330mm
116923,20,21,27,428,GRID,330mm
116924,10,40,17,3756,GRID,330mm
116925,10,41,39,4090,GRID,330mm
116926,10,39,11,3754,GRID,330mm
116927,10,41,37,2420,GRID,330mm
116928,10,39,14,2086,GRID,330mm
116929,10,38,32,3756,GRID,330mm
116930,10,30,8,3086,GRID,330mm
116931,10,37,37,3756,GRID,330mm
116932,10,39,17,2422,GRID,330mm
116933,10,37,32,3418,GRID,330mm
116934,10,38,16,4094,GRID,330mm
116935,10,38,10,3418,GRID,330mm
116936,10,40,30,3758,GRID,330mm
116937,10,36,37,3420,GRID,330mm
116938,10,39,10,3754,GRID,330mm
116939,10,29,23,1754,GRID,330mm
116940,10,20,16,3086,GRID,330mm
116941,10,39,9,3752,GRID,330mm
116942,10,38,26,3420,GRID,330mm
116943,10,39,13,3754,GRID,330mm
116944,10,37,36,3754,GRID,330mm
116945,10,40,42,4766,GRID,330mm
116946,10,38,17,3424,GRID,330mm
116947,10,41,23,3756,GRID,330mm
116948,10,37,19,3420,GRID,330mm
116949,10,39,12,3420,GRID,330mm
116950,10,13,38,3420,GRID,330mm
116951,10,26,22,3422,GRID,330mm
116952,10,26,17,3420,GRID,330mm
116953,10,41,27,3754,GRID,330mm
116954,10,38,14,3758,GRID,330mm
116955,10,37,22,3758,GRID,330mm
116956,10,40,43,3754,GRID,330mm
116957,20,18,28,1426,GRID,330mm
116958,20,8,32,1756,GRID,330mm
116959,20,12,14,1094,GRID,330mm
116960,20,16,21,764,GRID,330mm
116961,20,15,20,430,GRID,330mm
116962,20,13,32,430,GRID,330mm
116963,20,18,14,1756,GRID,330mm
116964,20,7,23,1424,GRID,330mm
116965,20,8,31,1426,GRID,330mm
116966,20,17,17,764,GRID,330mm
116967,20,30,16,428,GRID,330mm
116968,20,6,28,3088,GRID,330mm
116969,20,10,16,762,GRID,330mm
116970,20,14,16,432,GRID,330mm
116971,20,18,16,1098,GRID,330mm
116972,20,9,42,430,GRID,330mm
116973,20,30,40,760,GRID,330mm
116974,20,15,31,760,GRID,330mm
116975,20,17,19,1426,GRID,330mm
116976,20,9,32,760,GRID,330mm
116977,20,6,25,1424,GRID,330mm
116978,20,30,30,760,GRID,330mm
116979,20,12,18,762,GRID,330mm
116980,20,18,11,1426,GRID,330mm
116981,20,17,13,1096,GRID,330mm
116982,20,6,26,1092,GRID,330mm
116983,20,10,24,1424,GRID,330mm
116984,20,8,12,428,GRID,330mm
116985,20,7,8,1096,GRID,330mm
116986,20,13,15,762,GRID,330mm
116987,20,6,28,1756,GRID,330mm
116988,20,31,18,762,GRID,330mm
116989,20,9,27,1758,GRID,330mm
116990,20,15,18,1758,GRID,330mm
116991,10,11,23,4094,GRID,330mm
116992,10,18,27,4764,GRID,330mm
116993,10,11,33,4090,GRID,330mm
116994,10,12,13,3756,GRID,330mm
116995,10,17,24,4426,GRID,330mm
116996,10,10,16,4094,GRID,330mm
116997,10,8,19,3758,GRID,330mm
116998,10,11,22,3758,GRID,330mm
116999,10,13,31,4092,GRID,330mm
117000,10,7,16,4092,GRID,330mm
117001,10,14,29,4088,GRID,330mm
117002,10,16,18,3758,GRID,330mm
117003,10,6,31,4428,GRID,330mm
117004,10,32,27,762,GRID,330mm
117005,10,17,11,1094,GRID,330mm
117006,10,9,26,4426,GRID,330mm
117007,10,8,25,4090,GRID,330mm
117008,10,17,10,3760,GRID,330mm
117009,10,6,18,3422,GRID,330mm
117010,10,15,24,3756,GRID,330mm
117011,10,18,8,4428,GRID,330mm
117012,10,8,17,3758,GRID,330mm
117013,10,18,32,4428,GRID,330mm
117014,10,8,30,4428,GRID,330mm
117015,10,15,8,3090,GRID,330mm
117016,10,14,31,4088,GRID,330mm
117017,10,11,26,1092,GRID,330mm
117018,10,17,33,4430,GRID,330mm
117019,10,8,21,4090,GRID,330mm
117020,10,18,25,2422,GRID,330mm
117021,10,7,24,4428,GRID,330mm
117022,10,31,24,760,GRID,330mm
117023,10,25,9,3086,GRID,330mm
117024,10,40,33,4090,GRID,330mm
117025,10,27,19,3088,GRID,330mm
117026,10,27,9,3086,GRID,330mm
117027,10,23,10,3422,GRID,330mm
117028,10,20,37,3084,GRID,330mm
117029,10,24,11,3088,GRID,330mm
117030,10,19,27,3422,GRID,330mm
117031,10,21,12,3086,GRID,330mm
117032,10,24,10,3424,GRID,330mm
117033,10,27,11,3424,GRID,330mm
117034,10,23,27,1092,GRID,330mm
117035,10,24,9,3422,GRID,330mm
117036,10,25,8,3420,GRID,330mm
117037,10,40,34,3758,GRID,330mm
117038,10,40,27,2086,GRID,330mm
117039,10,19,12,3086,GRID,330mm
117040,10,27,8,3086,GRID,330mm
117041,10,40,28,1754,GRID,330mm
117042,10,41,19,3756,GRID,330mm
117043,10,39,32,3754,GRID,330mm
117044,10,39,28,3418,GRID,330mm
117045,10,20,11,3086,GRID,330mm
117046,10,26,9,3086,GRID,330mm
117047,10,10,41,3086,GRID,330mm
117048,10,29,13,3086,GRID,330mm
117049,10,21,11,3420,GRID,330mm
117050,10,22,11,3086,GRID,330mm
117051,10,39,31,3418,GRID,330mm
117052,10,15,35,3420,GRID,330mm
117053,10,22,8,3420,GRID,330mm
117054,10,26,16,3088,GRID,330mm
117055,10,23,11,3422,GRID,330mm
117056,10,10,37,3754,GRID,330mm
117057,20,6,28,2422,GRID,330mm
117058,20,21,8,430,GRID,330mm
117059,20,7,30,1092,GRID,330mm
117060,20,6,20,760,GRID,330mm
117061,20,19,38,428,GRID,330mm
117062,20,13,27,1758,GRID,330mm
117063,20,6,26,1424,GRID,330mm
117064,20,16,33,760,GRID,330mm
117065,20,16,30,764,GRID,330mm
117066,10,39,40,4092,GRID,330mm
117067,20,7,14,1094,GRID,330mm
117068,20,8,36,758,GRID,330mm
117069,20,10,15,764,GRID,330mm
117070,20,9,10,762,GRID,330mm
117071,20,14,29,762,GRID,330mm
117072,20,17,31,762,GRID,330mm
117073,20,8,20,762,GRID,330mm
117074,20,6,30,2086,GRID,330mm
117075,20,41,42,426,GRID,330mm
117076,20,20,14,430,GRID,330mm
117077,10,21,10,3088,GRID,330mm
117078,20,25,38,760,GRID,330mm
117079,20,13,32,762,GRID,330mm
117080,10,34,34,3086,GRID,330mm
117081,20,16,9,764,GRID,330mm
117082,20,18,17,2090,GRID,330mm
117083,20,18,28,1758,GRID,330mm
117084,20,8,27,1426,GRID,330mm
117085,20,23,8,430,GRID,330mm
117086,20,17,13,764,GRID,330mm
117087,20,34,10,758,GRID,330mm
117088,10,40,40,3422,GRID,330mm
117089,20,11,12,2758,GRID,330mm
117090,20,7,18,764,GRID,330mm
117091,20,10,16,1094,GRID,330mm
117092,20,10,25,1092,GRID,330mm
117093,10,24,28,3754,GRID,330mm
117094,20,11,36,428,GRID,330mm
117095,20,20,20,430,GRID,330mm
117096,20,22,31,430,GRID,330mm
117097,20,6,36,428,GRID,330mm
117098,20,12,28,1096,GRID,330mm
117099,20,8,34,428,GRID,330mm
117100,20,8,17,430,GRID,330mm
117101,20,8,28,1756,GRID,330mm
117102,20,15,11,430,GRID,330mm
117103,20,6,39,428,GRID,330mm
117104,20,15,12,1758,GRID,330mm
117105,20,12,29,762,GRID,330mm
117106,20,9,34,760,GRID,330mm
117107,20,8,29,1428,GRID,330mm
117108,20,31,38,760,GRID,330mm
117109,20,6,33,2086,GRID,330mm
117110,20,22,40,428,GRID,330mm
117111,20,35,9,1088,GRID,330mm
117112,20,18,31,1092,GRID,330mm
117113,20,6,29,1756,GRID,330mm
117114,20,12,22,762,GRID,330mm
117115,20,7,32,428,GRID,330mm
117116,20,12,11,762,GRID,330mm
117117,20,13,20,764,GRID,330mm
117118,20,16,32,762,GRID,330mm
117119,20,13,18,1426,GRID,330mm
117120,20,6,33,1754,GRID,330mm
117121,20,7,14,762,GRID,330mm
117122,20,12,24,428,GRID,330mm
117123,20,8,32,428,GRID,330mm
117124,20,16,23,1756,GRID,330mm
117125,20,13,18,1094,GRID,330mm
117126,20,6,27,1092,GRID,330mm
117127,20,13,28,1094,GRID,330mm
117128,20,17,12,1096,GRID,330mm
117129,20,17,18,760,GRID,330mm
117130,20,6,13,1094,GRID,330mm
117131,20,16,24,1424,GRID,330mm
117132,20,8,21,760,GRID,330mm
117133,20,6,25,1094,GRID,330mm
117134,20,10,34,428,GRID,330mm
117135,20,15,14,766,GRID,330mm
117136,20,17,25,762,GRID,330mm
117137,20,9,37,428,GRID,330mm
117138,20,15,13,1096,GRID,330mm
117139,20,10,32,1756,GRID,330mm
117140,20,7,30,434,GRID,330mm
117141,20,6,28,762,GRID,330mm
117142,20,6,29,760,GRID,330mm
117143,20,14,20,1426,GRID,330mm
117144,20,14,32,762,GRID,330mm
117145,10,10,11,5106,GRID,330mm
117146,10,8,12,5100,GRID,330mm
117147,10,13,10,5102,GRID,330mm
117148,10,9,8,5102,GRID,330mm
117149,10,6,13,5102,GRID,330mm
117150,10,12,11,5100,GRID,330mm
117151,10,7,11,5100,GRID,330mm
117152,10,8,9,5102,GRID,330mm
117153,10,8,9,4766,GRID,330mm
117154,10,7,10,5102,GRID,330mm
117155,10,7,12,5102,GRID,330mm
117156,10,9,9,5102,GRID,330mm
117157,10,9,12,5100,GRID,330mm
117158,10,8,10,4762,GRID,330mm
117159,10,6,8,5102,GRID,330mm
117160,10,7,8,5104,GRID,330mm
117161,10,12,9,5102,GRID,330mm
117162,10,12,8,5102,GRID,330mm
117163,10,13,9,5106,GRID,330mm
117164,10,8,10,5102,GRID,330mm
117165,10,6,10,5098,GRID,330mm
117166,10,8,8,5104,GRID,330mm
117167,10,15,9,5102,GRID,330mm
117168,10,11,9,5102,GRID,330mm
117169,10,6,8,4768,GRID,330mm
117170,10,6,9,4762,GRID,330mm
117171,10,11,8,5102,GRID,330mm
117172,10,6,14,5102,GRID,330mm
117173,10,7,9,4428,GRID,330mm
117174,10,36,13,3752,GRID,330mm
117175,10,26,30,2754,GRID,330mm
117176,10,29,30,3418,GRID,330mm
117177,10,6,9,5100,GRID,330mm
117178,10,7,9,5104,GRID,330mm
117179,10,8,11,5100,GRID,330mm
117180,10,11,11,5102,GRID,330mm
117181,10,10,10,5106,GRID,330mm
117182,10,20,21,2754,GRID,330mm
117183,10,25,38,2088,GRID,330mm
117184,10,30,30,2086,GRID,330mm
117185,10,15,36,2752,GRID,330mm
117186,10,21,25,2752,GRID,330mm
117187,10,15,40,2752,GRID,330mm
117188,10,11,41,3088,GRID,330mm
117189,10,16,42,3086,GRID,330mm
117190,10,30,33,1752,GRID,330mm
117191,10,30,29,1752,GRID,330mm
117192,10,22,39,3420,GRID,330mm
117193,10,21,11,3088,GRID,330mm
117194,10,31,11,2750,GRID,330mm
117195,10,19,29,2752,GRID,330mm
117196,10,20,12,3086,GRID,330mm
117198,10,20,28,2752,GRID,330mm
117199,10,19,28,3084,GRID,330mm
117200,10,20,15,2754,GRID,330mm
117201,10,23,16,2754,GRID,330mm
117202,10,29,34,1754,GRID,330mm
117203,10,7,24,3422,GRID,330mm
117204,10,17,35,2752,GRID,330mm
117205,10,16,24,3420,GRID,330mm
117206,10,40,39,3086,GRID,330mm
117207,10,20,26,2752,GRID,330mm
117208,10,29,28,2086,GRID,330mm
117209,10,24,40,1752,GRID,330mm
117210,10,12,42,3084,GRID,330mm
117211,10,21,32,3422,GRID,330mm
117212,10,20,8,2752,GRID,330mm
117213,10,21,28,2088,GRID,330mm
117214,10,18,40,2750,GRID,330mm
117215,10,14,39,2752,GRID,330mm
117216,10,36,17,3754,GRID,330mm
117217,10,22,19,3424,GRID,330mm
117218,10,37,30,4090,GRID,330mm
117219,10,7,34,3420,GRID,330mm
117220,10,28,34,3086,GRID,330mm
117221,10,19,30,3422,GRID,330mm
117222,10,37,14,3756,GRID,330mm
117223,10,29,39,3420,GRID,330mm
117224,10,35,26,3420,GRID,330mm
117225,10,39,27,4092,GRID,330mm
117226,10,28,28,3420,GRID,330mm
117227,10,35,33,3754,GRID,330mm
117228,10,34,22,3756,GRID,330mm
117229,10,38,15,3424,GRID,330mm
117230,10,31,38,2752,GRID,330mm
117231,10,26,18,3420,GRID,330mm
117232,10,34,31,3420,GRID,330mm
117233,10,29,30,3084,GRID,330mm
117234,10,22,42,3418,GRID,330mm
117235,10,13,36,3084,GRID,330mm
117236,10,34,33,3420,GRID,330mm
117237,10,8,36,3420,GRID,330mm
117238,10,41,42,4424,GRID,330mm
117239,10,34,23,3758,GRID,330mm
117240,10,20,43,3420,GRID,330mm
117241,10,39,42,4762,GRID,330mm
117242,10,33,38,3756,GRID,330mm
117243,10,33,26,3756,GRID,330mm
117244,10,36,20,3420,GRID,330mm
117245,10,37,20,3420,GRID,330mm
117246,10,35,21,3422,GRID,330mm
117247,10,34,35,3754,GRID,330mm
117248,10,36,22,1758,GRID,330mm
117249,10,24,15,1756,GRID,330mm
117250,10,37,25,2422,GRID,330mm
117251,10,27,28,2086,GRID,330mm
117252,10,21,23,1424,GRID,330mm
117253,10,35,30,1752,GRID,330mm
117254,10,29,25,3754,GRID,330mm
117255,10,24,34,1756,GRID,330mm
117256,10,38,40,1752,GRID,330mm
117257,10,33,30,1752,GRID,330mm
117258,10,23,35,2088,GRID,330mm
117259,10,24,12,1756,GRID,330mm
117260,10,21,41,1418,GRID,330mm
117261,10,22,40,1752,GRID,330mm
117262,10,30,39,1418,GRID,330mm
117263,10,35,19,1756,GRID,330mm
117264,10,24,20,2090,GRID,330mm
117265,10,20,12,1424,GRID,330mm
117266,10,27,35,1754,GRID,330mm
117267,10,25,25,3086,GRID,330mm
117268,10,37,23,1758,GRID,330mm
117269,10,25,28,2088,GRID,330mm
117270,10,38,38,2088,GRID,330mm
117271,10,26,30,1756,GRID,330mm
117272,10,20,34,1754,GRID,330mm
117273,10,31,34,4090,GRID,330mm
117274,10,24,31,1756,GRID,330mm
117275,10,34,28,1754,GRID,330mm
117276,10,24,29,2420,GRID,330mm
117277,10,35,35,1420,GRID,330mm
117278,10,25,25,1756,GRID,330mm
117279,10,35,28,1422,GRID,330mm
117280,10,31,32,4092,GRID,330mm
117281,10,27,30,1754,GRID,330mm
117282,10,26,35,1754,GRID,330mm
117283,20,8,31,764,GRID,330mm
