Bin	Content	X	Y	Depth	Mode
144909	11	195	98	90	GRID
144910	10	76	113	3754	GRID
144911	10	80	117	3750	GRID
144912	10	72	114	3418	GRID
144913	10	85	104	3082	GRID
144914	10	85	104	3418	GRID
144915	10	84	104	4764	GRID
144916	10	68	91	2746	GRID
144917	10	84	100	756	GRID
144918	10	31	121	2410	GRID
144919	10	82	116	2080	GRID
144920	10	85	114	1080	GRID
144921	10	51	122	4758	GRID
144922	10	29	121	3080	GRID
144923	10	26	121	1744	GRID
144924	10	79	115	4088	GRID
144925	10	85	114	2080	GRID
144926	10	31	120	1078	GRID
144927	10	77	114	4424	GRID
144928	10	80	113	4426	GRID
144929	10	24	118	1080	GRID
144930	10	82	113	3414	GRID
144931	10	26	110	1742	GRID
144932	10	85	114	3752	GRID
144933	10	30	120	2746	GRID
144934	10	84	116	5102	GRID
144935	10	83	116	4086	GRID
144936	10	77	113	2410	GRID
144937	10	23	116	3412	GRID
144938	10	25	116	4084	GRID
144939	10	79	113	4424	GRID
144940	10	78	113	4760	GRID
144941	10	31	110	78	GRID
144942	10	79	114	2412	GRID
144943	10	25	110	756	GRID
144944	10	199	91	4088	GRID
144945	10	75	116	92	GRID
144946	10	41	122	4088	GRID
144947	10	38	107	420	GRID
144948	10	28	120	1088	GRID
144949	10	82	113	4086	GRID
144950	10	84	116	4428	GRID
144951	10	85	114	748	GRID
144952	10	85	113	2080	GRID
144953	10	31	121	3078	GRID
144954	10	24	115	1744	GRID
144955	10	29	121	2412	GRID
144956	10	27	119	2746	GRID
144957	10	23	120	1418	GRID
144958	10	86	122	754	GRID
144959	10	30	113	3082	GRID
144960	10	23	103	1080	GRID
144961	10	51	113	82	GRID
144962	10	32	113	5098	GRID
144963	10	85	115	416	GRID
144964	10	38	118	1076	GRID
144965	10	29	108	4760	GRID
144966	10	40	120	1410	GRID
144967	10	35	117	4088	GRID
144968	10	24	103	3078	GRID
144969	10	82	116	5100	GRID
144970	10	33	113	3748	GRID
144971	10	35	122	4086	GRID
144972	10	27	104	2074	GRID
144973	10	85	113	4424	GRID
144974	10	38	119	4424	GRID
144975	10	32	114	3078	GRID
144976	10	31	114	5098	GRID
144977	10	23	106	1084	GRID
144978	10	82	113	1082	GRID
144979	10	23	103	4088	GRID
144980	10	23	108	4762	GRID
144981	10	42	120	750	GRID
144982	10	40	120	2742	GRID
144983	10	85	116	3418	GRID
144984	10	34	114	2408	GRID
144985	10	30	114	4758	GRID
144986	10	174	108	758	GRID
144987	10	42	121	2746	GRID
144988	10	37	118	5098	GRID
144989	10	30	111	2748	GRID
144990	10	36	118	1086	GRID
144991	10	85	113	3080	GRID
144992	10	80	113	2746	GRID
144993	10	31	108	1410	GRID
144994	10	40	120	1076	GRID
144995	10	31	108	2744	GRID
144996	10	81	113	4088	GRID
144997	10	35	110	4760	GRID
144998	10	29	120	3078	GRID
144999	10	83	102	3416	GRID
145000	10	71	92	4422	GRID
145001	10	37	122	4762	GRID
145002	10	35	114	1408	GRID
145003	10	25	118	2412	GRID
145004	10	68	93	2410	GRID
145005	10	29	109	4420	GRID
145006	10	83	102	3080	GRID
145007	10	29	105	744	GRID
145008	10	79	98	1082	GRID
145009	10	42	109	2744	GRID
145010	10	35	110	4084	GRID
145011	10	112	102	92	GRID
145012	10	29	104	2080	GRID
145013	10	24	117	2746	GRID
145014	10	26	107	4422	GRID
145015	10	34	109	3080	GRID
145016	10	24	114	746	GRID
145017	10	111	113	758	GRID
145018	10	26	119	4760	GRID
145019	10	41	120	1748	GRID
145020	10	129	103	424	GRID
145021	10	77	91	1752	GRID
145022	10	71	94	3080	GRID
145023	10	40	120	3750	GRID
145024	10	71	96	3750	GRID
145025	10	24	111	1082	GRID
145026	10	42	109	2080	GRID
145027	10	80	97	1742	GRID
145028	10	78	96	1412	GRID
145029	10	33	109	1080	GRID
145030	10	28	119	1742	GRID
145031	11	199	95	92	GRID
145032	10	35	109	4424	GRID
145033	10	29	119	1746	GRID
145034	10	72	93	4762	GRID
145035	10	27	109	4424	GRID
145036	10	70	92	4760	GRID
145037	10	36	121	2414	GRID
145038	10	25	108	1084	GRID
145039	10	32	114	2744	GRID
145040	10	36	121	3750	GRID
145041	10	25	112	5100	GRID
145042	10	38	121	1744	GRID
145043	10	25	108	3084	GRID
145044	10	37	121	2416	GRID
145045	10	34	117	1080	GRID
145046	10	28	108	1410	GRID
145047	10	25	113	5098	GRID
145048	10	34	118	2744	GRID
145049	10	24	105	2412	GRID
145050	10	24	108	1416	GRID
145051	10	138	102	756	GRID
145052	10	32	117	5100	GRID
145053	10	26	111	752	GRID
145054	10	33	116	4422	GRID
145055	10	37	121	3084	GRID
145056	10	30	116	4760	GRID
145057	10	25	104	1076	GRID
145058	10	24	108	2746	GRID
145059	10	125	91	424	GRID
145060	10	30	115	744	GRID
145061	10	95	103	426	GRID
145062	10	77	105	2080	GRID
145063	10	26	113	5098	GRID
145064	10	60	92	3752	GRID
145065	10	32	116	1080	GRID
145066	10	79	109	2414	GRID
145067	10	38	121	2746	GRID
145068	10	77	105	750	GRID
145069	10	69	100	4086	GRID
145070	10	77	104	3082	GRID
145071	10	80	107	748	GRID
145072	10	104	111	92	GRID
145073	11	149	94	92	GRID
145074	10	69	98	748	GRID
145075	10	77	106	1088	GRID
145076	10	79	108	3082	GRID
145077	10	97	105	4424	GRID
145078	10	91	99	3080	GRID
145079	10	77	121	94	GRID
145080	10	83	95	2080	GRID
145081	10	100	102	1090	GRID
145082	10	90	98	3750	GRID
145083	10	97	104	4424	GRID
145084	10	98	105	4762	GRID
145085	10	91	95	3416	GRID
145086	10	81	94	84	GRID
145087	10	41	112	748	GRID
145088	10	86	96	4088	GRID
145089	10	88	94	4422	GRID
145090	10	91	95	2748	GRID
145091	10	91	99	3416	GRID
145092	10	81	95	5100	GRID
145093	10	94	101	2080	GRID
145095	10	29	109	422	GRID
145096	10	81	94	2412	GRID
145097	10	89	99	3416	GRID
145098	10	89	99	2746	GRID
145099	10	82	94	418	GRID
145100	10	89	99	4422	GRID
145101	10	96	104	3082	GRID
145102	10	84	91	3750	GRID
145103	10	89	118	94	GRID
145104	10	133	91	2414	GRID
145105	10	102	107	4762	GRID
145106	10	80	105	756	GRID
145107	10	88	97	5100	GRID
145108	10	84	92	3414	GRID
145109	10	92	100	3414	GRID
145110	10	100	109	3752	GRID
145111	10	68	107	1088	GRID
145112	10	81	94	3080	GRID
145113	10	98	105	4088	GRID
145114	10	81	94	2080	GRID
145115	10	86	92	1748	GRID
145116	10	98	106	2080	GRID
145117	10	101	108	3080	GRID
145118	10	77	115	3080	GRID
145119	10	79	91	2410	GRID
145120	10	80	98	3078	GRID
145121	10	76	96	4084	GRID
145122	10	84	107	4424	GRID
145123	10	77	117	3754	GRID
145124	10	85	102	3082	GRID
145125	10	76	91	414	GRID
145126	10	86	102	4422	GRID
145127	10	100	101	1748	GRID
145128	10	72	114	4762	GRID
145129	10	77	98	3750	GRID
145130	10	76	116	4760	GRID
145131	10	80	118	4426	GRID
145132	10	75	114	746	GRID
145133	10	68	91	3080	GRID
145134	10	78	116	1746	GRID
145135	10	79	91	4084	GRID
145136	10	72	113	2746	GRID
145137	10	71	91	2744	GRID
145138	10	77	117	4424	GRID
145139	10	76	99	5098	GRID
145140	10	74	115	754	GRID
145141	10	86	103	1082	GRID
145142	10	69	115	5098	GRID
145143	10	84	104	416	GRID
145144	10	80	94	414	GRID
145145	10	75	94	2078	GRID
145146	10	77	91	4762	GRID
145147	10	75	115	2746	GRID
145148	10	76	115	4424	GRID
145149	10	79	96	3078	GRID
145150	10	77	97	5096	GRID
145151	10	80	99	4758	GRID
145152	10	80	91	5098	GRID
145153	10	74	97	3750	GRID
145154	10	75	91	2084	GRID
145155	10	84	120	3750	GRID
145156	10	95	97	3416	GRID
145157	10	78	118	4088	GRID
145158	10	83	102	746	GRID
145159	10	199	109	756	GRID
145160	10	74	92	3750	GRID
145161	10	70	93	3414	GRID
145162	10	74	91	2078	GRID
145163	10	75	96	2412	GRID
145164	10	78	98	3414	GRID
145165	10	86	103	2082	GRID
145166	10	74	92	2414	GRID
145167	10	79	99	1744	GRID
145168	10	78	96	2080	GRID
145169	10	77	91	3082	GRID
145170	10	78	97	752	GRID
145171	10	86	104	1744	GRID
145172	10	70	92	5098	GRID
145173	10	73	93	2742	GRID
145174	10	75	91	2750	GRID
145175	10	77	97	4422	GRID
145176	10	83	102	1080	GRID
145177	10	76	92	2410	GRID
145178	10	76	92	3414	GRID
145179	10	71	93	4422	GRID
145180	10	79	99	1080	GRID
145181	10	76	96	3078	GRID
145182	10	80	92	2410	GRID
145183	10	76	91	2412	GRID
145184	10	83	102	1746	GRID
145185	10	68	91	4422	GRID
145186	10	78	122	1416	GRID
145187	10	69	91	4760	GRID
145188	10	63	120	426	GRID
145189	10	86	103	4422	GRID
145190	10	79	122	3752	GRID
145191	10	85	103	4424	GRID
145192	10	86	102	412	GRID
145193	10	80	99	1744	GRID
145194	10	86	102	748	GRID
145195	10	74	91	4086	GRID
145196	10	74	94	1410	GRID
145197	10	84	102	2410	GRID
145198	10	35	96	4084	GRID
145199	10	43	100	2410	GRID
145200	10	29	94	3080	GRID
145201	10	55	108	2076	GRID
145202	10	50	106	2074	GRID
145203	10	35	98	5102	GRID
145204	10	46	104	1410	GRID
145205	10	46	104	3416	GRID
145206	10	61	108	5100	GRID
145207	10	58	111	4420	GRID
145208	10	116	111	5100	GRID
145209	10	40	100	4084	GRID
145210	10	32	95	3414	GRID
145211	10	54	107	2080	GRID
145212	10	55	108	2744	GRID
145213	10	46	106	5100	GRID
145214	10	41	101	5098	GRID
145215	10	77	119	5098	GRID
145216	10	43	100	3414	GRID
145217	10	41	101	4422	GRID
145218	10	41	101	4088	GRID
145219	10	69	108	756	GRID
145220	10	96	97	96	GRID
145221	10	29	94	3414	GRID
145222	10	57	110	1748	GRID
145223	10	58	111	1406	GRID
145224	10	46	104	3752	GRID
145225	10	55	108	1410	GRID
145226	10	39	99	1416	GRID
145227	10	41	101	3750	GRID
145228	10	38	92	750	GRID
145229	10	59	112	4422	GRID
145230	10	32	95	3746	GRID
145231	10	36	96	3084	GRID
145232	10	76	109	758	GRID
145233	10	29	93	2076	GRID
145234	10	39	99	1086	GRID
145235	10	41	101	4762	GRID
145236	10	41	101	1080	GRID
145237	11	192	113	424	GRID
145238	10	43	100	4422	GRID
145239	10	58	110	2408	GRID
145240	10	32	93	2408	GRID
145241	10	60	110	2074	GRID
145242	10	33	95	3080	GRID
145243	10	60	108	2410	GRID
145244	11	168	94	424	GRID
145245	10	33	93	1076	GRID
145246	10	59	111	1744	GRID
145247	10	56	108	1080	GRID
145248	10	46	103	4762	GRID
145249	10	42	100	2742	GRID
145250	10	54	106	1414	GRID
145251	10	59	111	1078	GRID
145252	10	59	111	746	GRID
145253	10	61	110	4084	GRID
145254	10	40	99	1410	GRID
145255	10	69	114	426	GRID
145256	10	58	110	742	GRID
145257	10	58	104	4086	GRID
145258	10	57	110	4760	GRID
145259	10	41	94	1412	GRID
145260	10	30	91	4762	GRID
145261	10	45	96	2742	GRID
145262	10	56	122	3414	GRID
145263	10	52	101	5098	GRID
145264	10	35	92	3414	GRID
145265	10	54	106	3416	GRID
145266	10	35	92	4084	GRID
145267	10	54	106	3080	GRID
145268	10	54	106	2746	GRID
145269	10	33	93	1408	GRID
145270	10	46	103	3084	GRID
145271	10	56	103	746	GRID
145272	10	45	96	2078	GRID
145273	10	52	100	2406	GRID
145274	10	39	99	4088	GRID
145275	10	46	103	3418	GRID
145276	10	53	101	3748	GRID
145277	10	26	117	2748	GRID
145278	10	76	114	5100	GRID
145279	10	86	93	756	GRID
145280	10	83	117	2746	GRID
145281	10	60	97	1748	GRID
145282	10	24	115	1412	GRID
145283	11	177	99	88	GRID
145284	10	79	101	4422	GRID
145285	10	77	91	4422	GRID
145286	10	31	121	2076	GRID
145287	10	98	105	4424	GRID
145288	10	94	97	752	GRID
145289	10	75	98	5098	GRID
145290	10	71	104	3750	GRID
145291	10	95	106	82	GRID
145292	10	77	94	5098	GRID
145293	10	78	106	3416	GRID
145294	10	33	109	1748	GRID
145295	10	79	108	4086	GRID
145296	10	69	113	4088	GRID
145297	10	80	92	4760	GRID
145298	10	85	105	3084	GRID
145299	10	79	118	752	GRID
145300	10	23	107	2410	GRID
145301	10	73	107	4760	GRID
145302	10	24	109	2744	GRID
145303	10	84	99	2080	GRID
145304	10	28	110	3414	GRID
145305	10	78	111	3754	GRID
145306	10	80	117	2746	GRID
145307	10	78	93	1418	GRID
145308	10	78	116	3080	GRID
145309	10	78	93	2082	GRID
145310	10	30	118	5100	GRID
145311	10	27	109	1082	GRID
145312	10	38	109	1080	GRID
145313	10	24	112	1742	GRID
145314	10	41	122	4424	GRID
145315	10	28	109	5098	GRID
145316	10	80	107	4088	GRID
145317	10	28	108	2078	GRID
145318	10	25	114	4756	GRID
145319	10	30	105	1082	GRID
145320	10	34	114	2074	GRID
145321	10	24	108	3750	GRID
145322	10	29	116	1744	GRID
145323	10	51	105	2742	GRID
145324	10	26	108	5096	GRID
145325	10	26	111	4082	GRID
145326	10	32	115	3078	GRID
145327	10	23	103	3750	GRID
145328	10	82	100	424	GRID
145329	10	29	116	418	GRID
145330	10	51	105	3416	GRID
145331	10	27	107	1084	GRID
145332	10	30	111	4422	GRID
145333	10	31	114	4084	GRID
145334	10	71	121	424	GRID
145335	10	50	105	2078	GRID
145336	10	60	120	426	GRID
145337	10	40	122	3750	GRID
145338	10	24	105	4086	GRID
145339	10	51	103	4764	GRID
145340	10	35	114	410	GRID
145341	10	24	105	1744	GRID
145342	10	27	108	4422	GRID
145343	10	27	103	1748	GRID
145344	10	42	120	4760	GRID
145345	10	51	103	3752	GRID
145346	10	42	118	2078	GRID
145347	10	110	97	92	GRID
145348	10	36	115	412	GRID
145349	10	42	120	3750	GRID
145350	10	56	108	420	GRID
145351	10	30	114	4084	GRID
145352	10	35	118	4760	GRID
145353	10	23	108	4086	GRID
145354	10	135	93	420	GRID
145355	10	33	115	5096	GRID
145356	10	44	121	3080	GRID
145357	10	31	110	412	GRID
145358	10	32	120	1746	GRID
145359	10	26	111	1410	GRID
145360	10	31	121	3748	GRID
145361	10	75	91	754	GRID
145362	10	40	109	750	GRID
145363	10	85	103	1746	GRID
145364	10	31	120	1412	GRID
145365	10	70	91	3750	GRID
145366	10	30	121	4760	GRID
145367	10	31	110	744	GRID
145368	10	32	115	4760	GRID
145369	10	74	105	758	GRID
145370	10	24	116	4422	GRID
145371	10	23	121	5100	GRID
145372	10	26	109	3414	GRID
145373	10	66	93	4086	GRID
145374	10	24	111	750	GRID
145375	10	31	116	4086	GRID
145376	10	27	118	4758	GRID
145377	10	30	109	424	GRID
145378	10	69	94	3750	GRID
145379	10	27	109	4762	GRID
145380	10	33	114	4760	GRID
145381	10	78	99	4422	GRID
145382	10	76	97	2410	GRID
145383	10	70	94	3748	GRID
145384	10	51	120	84	GRID
145385	10	74	95	1080	GRID
145386	10	28	118	3752	GRID
145387	10	68	93	2080	GRID
145388	10	30	112	4420	GRID
145389	10	44	121	1088	GRID
145390	10	25	105	2076	GRID
145391	10	64	93	1082	GRID
145392	10	24	115	2410	GRID
145393	10	159	94	1424	GRID
145394	10	25	116	2410	GRID
145395	10	28	118	756	GRID
145396	10	86	105	3080	GRID
145397	10	29	113	2074	GRID
145398	10	27	103	1082	GRID
145399	10	31	105	1078	GRID
145400	10	33	114	3748	GRID
145401	10	30	111	1744	GRID
145402	10	50	105	746	GRID
145403	10	31	114	744	GRID
145404	10	100	96	426	GRID
145405	10	30	111	1080	GRID
145406	10	29	113	3078	GRID
145407	10	102	107	94	GRID
145408	10	41	119	410	GRID
145409	10	30	114	1408	GRID
145410	10	33	114	4084	GRID
145411	10	29	108	3750	GRID
145412	10	124	104	424	GRID
145413	10	25	108	2084	GRID
145414	10	40	121	3080	GRID
145415	10	32	112	4082	GRID
145416	10	50	104	1414	GRID
145417	10	34	120	2410	GRID
145418	10	30	114	410	GRID
145419	10	27	107	2416	GRID
145420	10	41	119	744	GRID
145421	10	36	102	418	GRID
145422	10	27	114	1410	GRID
145423	10	40	91	418	GRID
145424	10	159	94	758	GRID
145425	10	25	113	410	GRID
145426	10	35	118	2746	GRID
145427	10	27	107	5098	GRID
145428	10	24	103	4758	GRID
145429	10	34	120	1742	GRID
145430	10	35	121	1080	GRID
145431	10	35	114	3076	GRID
145432	10	31	112	3076	GRID
145433	10	39	118	744	GRID
145434	10	38	96	82	GRID
145435	10	30	108	2746	GRID
145436	10	42	119	4088	GRID
145437	10	52	116	88	GRID
145438	10	145	115	426	GRID
145439	10	43	117	4422	GRID
145440	10	23	102	412	GRID
145441	10	37	115	748	GRID
145442	10	43	120	1078	GRID
145443	10	113	107	92	GRID
145444	10	148	109	424	GRID
145445	10	28	105	1416	GRID
145446	10	29	105	3412	GRID
145447	10	44	120	4424	GRID
145448	10	30	111	3412	GRID
145449	10	36	114	3412	GRID
145450	10	24	102	2410	GRID
145451	10	27	106	2076	GRID
145452	10	30	111	3078	GRID
145453	10	44	117	1078	GRID
145454	10	26	102	2080	GRID
145455	10	35	113	4422	GRID
145456	10	149	91	4088	GRID
145457	10	30	105	3080	GRID
145458	10	40	117	3750	GRID
145459	10	38	122	4758	GRID
145460	10	35	113	2412	GRID
145461	10	36	114	5098	GRID
145462	10	35	111	1414	GRID
145463	10	36	113	410	GRID
145464	10	27	105	2410	GRID
145465	10	37	115	1742	GRID
145466	10	26	106	4420	GRID
145467	10	42	118	4422	GRID
145468	10	29	108	4084	GRID
145469	10	191	99	3414	GRID
145470	10	26	103	2744	GRID
145471	10	39	120	3750	GRID
145472	10	35	115	744	GRID
145473	10	32	108	2744	GRID
145474	10	28	107	5098	GRID
145475	10	40	117	1078	GRID
145476	10	43	117	3750	GRID
145477	10	26	111	2410	GRID
145478	10	51	102	2740	GRID
145479	10	157	100	426	GRID
145480	10	23	103	4424	GRID
145481	10	43	121	4086	GRID
145482	10	32	115	5096	GRID
145483	10	39	120	5100	GRID
145484	10	34	115	2082	GRID
145485	10	41	119	1746	GRID
145486	10	35	115	1074	GRID
145487	10	24	121	1412	GRID
145488	10	28	108	4422	GRID
145489	10	34	112	1410	GRID
145490	10	37	117	2746	GRID
145491	10	26	120	3080	GRID
145492	10	59	101	418	GRID
145493	10	36	116	1410	GRID
145494	10	32	112	2076	GRID
145495	10	68	97	1752	GRID
145496	10	25	111	4760	GRID
145497	10	25	103	742	GRID
145498	10	27	108	752	GRID
145499	10	73	100	4760	GRID
145500	10	34	117	746	GRID
145501	10	27	105	2076	GRID
145502	10	43	120	2410	GRID
145503	10	77	103	756	GRID
145504	10	33	116	410	GRID
145505	11	169	96	92	GRID
145506	10	96	99	424	GRID
145507	10	85	109	1092	GRID
145508	10	30	115	4420	GRID
145509	10	25	105	4420	GRID
145510	10	40	120	2076	GRID
145511	10	34	115	1416	GRID
145512	10	63	95	1078	GRID
145513	10	76	103	2416	GRID
145514	10	39	120	1412	GRID
145515	10	25	104	412	GRID
145516	10	30	115	4084	GRID
145517	10	30	112	2074	GRID
145518	10	24	105	2742	GRID
145519	10	26	103	410	GRID
145520	10	37	118	2744	GRID
145521	10	33	116	4086	GRID
145522	10	32	112	410	GRID
145523	10	44	121	2744	GRID
145524	10	26	104	1076	GRID
145525	10	24	106	1410	GRID
145526	10	25	107	4422	GRID
145527	10	29	111	2408	GRID
145528	10	27	105	1742	GRID
145529	10	39	120	4422	GRID
145530	10	40	122	3414	GRID
145531	10	58	103	422	GRID
145532	10	40	121	744	GRID
145533	10	42	120	1084	GRID
145534	10	36	117	4424	GRID
145535	10	26	111	2076	GRID
145536	10	29	111	2742	GRID
145537	10	37	118	4762	GRID
145538	10	36	117	1078	GRID
145539	10	42	121	4760	GRID
145540	10	30	112	3076	GRID
145541	10	39	119	4088	GRID
145542	10	31	111	2076	GRID
145543	10	28	104	3078	GRID
145544	10	25	105	3414	GRID
145545	10	39	119	3752	GRID
145546	10	33	117	750	GRID
145547	10	29	112	1406	GRID
145548	10	26	111	3078	GRID
145549	10	43	120	1742	GRID
145550	10	40	121	2410	GRID
145551	10	34	115	4420	GRID
145552	10	106	116	424	GRID
145553	10	39	119	1412	GRID
145554	10	36	118	5100	GRID
145555	10	34	115	4084	GRID
145556	10	23	106	4424	GRID
145557	10	71	122	3416	GRID
145558	10	71	113	2748	GRID
145559	10	35	109	5098	GRID
145560	10	23	117	1086	GRID
145561	10	48	109	1078	GRID
145562	10	76	97	1410	GRID
145563	10	85	113	756	GRID
145564	10	82	115	3082	GRID
145565	10	25	121	4760	GRID
145566	10	65	106	94	GRID
145567	10	24	121	3748	GRID
145568	10	76	116	2412	GRID
145569	10	80	115	4762	GRID
145570	10	84	113	3080	GRID
145571	10	84	117	2414	GRID
145572	10	84	115	3754	GRID
145573	10	173	98	754	GRID
145574	10	25	118	748	GRID
145575	10	72	113	1748	GRID
145576	10	26	119	3748	GRID
145577	10	74	115	3414	GRID
145578	10	85	104	1754	GRID
145579	10	28	121	1410	GRID
145580	10	45	109	756	GRID
145581	10	77	117	1748	GRID
145582	10	85	113	1422	GRID
145583	10	35	109	3412	GRID
145584	10	73	114	2080	GRID
145585	10	25	120	3412	GRID
145586	10	71	113	416	GRID
145587	10	70	113	3080	GRID
145588	10	81	115	4426	GRID
145589	10	25	121	2412	GRID
145590	10	46	109	748	GRID
145591	10	72	113	1414	GRID
145592	10	76	97	1076	GRID
145593	10	84	117	2080	GRID
145594	10	85	115	1082	GRID
145595	10	196	103	754	GRID
145596	10	83	104	4424	GRID
145597	10	158	116	3086	GRID
145598	10	161	118	4424	GRID
145599	10	160	120	4088	GRID
145600	11	145	93	90	GRID
145601	10	161	121	4762	GRID
145602	10	160	119	4762	GRID
145603	10	159	118	1748	GRID
145604	10	154	116	4760	GRID
145605	10	31	94	750	GRID
145606	10	154	113	1084	GRID
145607	10	187	106	1088	GRID
145608	10	159	118	4088	GRID
145609	10	160	120	4424	GRID
145610	10	161	99	426	GRID
145611	10	161	120	3082	GRID
145612	10	153	114	2414	GRID
145613	10	161	118	4088	GRID
145614	10	154	110	92	GRID
145615	10	159	117	2086	GRID
145616	10	155	119	756	GRID
145617	10	154	113	1416	GRID
145618	10	160	99	756	GRID
145619	10	157	115	1094	GRID
145620	10	157	117	2750	GRID
145621	10	156	115	1750	GRID
145622	10	157	116	2750	GRID
145623	10	155	114	1416	GRID
145624	10	154	115	2752	GRID
145625	10	156	115	1084	GRID
145626	10	194	92	1748	GRID
145627	10	155	114	1084	GRID
145628	10	155	114	3754	GRID
145629	10	154	114	2752	GRID
145630	10	153	115	4760	GRID
145631	10	159	116	1084	GRID
145632	10	29	112	86	GRID
145633	10	157	118	4766	GRID
145634	10	156	115	752	GRID
145635	10	40	92	418	GRID
145636	10	158	117	3418	GRID
145637	10	145	98	416	GRID
145638	10	147	93	4086	GRID
145639	11	148	110	94	GRID
145640	10	146	96	750	GRID
145641	10	141	95	426	GRID
145642	10	151	95	1746	GRID
145643	10	150	95	3082	GRID
145644	10	151	106	3082	GRID
145645	10	151	91	3082	GRID
145646	10	135	121	1416	GRID
145647	10	201	107	1082	GRID
145648	10	150	103	4086	GRID
145649	10	162	93	3412	GRID
145650	10	150	98	4088	GRID
145651	10	134	121	1748	GRID
145652	10	145	99	3414	GRID
145653	10	136	120	4762	GRID
145654	10	135	121	420	GRID
145655	10	150	94	2416	GRID
145656	10	149	99	3082	GRID
145657	10	135	118	2414	GRID
145658	10	162	99	4422	GRID
145659	10	150	94	1746	GRID
145660	10	137	118	424	GRID
145661	10	149	110	94	GRID
145662	10	148	95	2750	GRID
145663	10	146	94	2080	GRID
145664	10	146	91	3752	GRID
145665	10	150	93	1752	GRID
145666	10	155	92	1088	GRID
145667	10	42	95	416	GRID
145668	10	135	117	1088	GRID
145669	10	141	119	1088	GRID
145670	10	135	121	3414	GRID
145671	10	149	106	428	GRID
145672	10	122	116	2750	GRID
145673	11	189	112	422	GRID
145674	10	190	107	3416	GRID
145675	10	149	98	1746	GRID
145676	10	55	101	4088	GRID
145677	10	50	98	4086	GRID
145678	10	50	99	3080	GRID
145679	10	52	98	3410	GRID
145680	10	52	98	4756	GRID
145681	10	57	103	4762	GRID
145682	10	56	102	2748	GRID
145683	10	43	93	1752	GRID
145684	10	47	92	1748	GRID
145685	10	58	103	4424	GRID
145686	10	49	97	3080	GRID
145687	11	156	110	96	GRID
145688	10	54	100	4762	GRID
145689	10	43	93	4422	GRID
145690	10	58	103	4088	GRID
145691	10	42	93	2414	GRID
145692	10	43	94	3414	GRID
145693	10	57	102	754	GRID
145694	10	52	98	4420	GRID
145695	10	49	97	2078	GRID
145696	10	41	94	4424	GRID
145697	10	42	93	4086	GRID
145698	10	56	102	3754	GRID
145699	10	44	95	4422	GRID
